"","book_num","assessment_date","release_recommendation","release_decision","psa_fta_risk_score","psa_nca_risk_score","psa_nvca_risk_score","psa_score","psa_tool_question","psa_tool_response","monitor_level"
"258","W10198529",2020-03-03,"Monitor","Other_Unknown",5,4,0,5,"psa_tool_response_5",1,NA
"259","W10198529",2020-03-03,"Monitor","Other_Unknown",5,4,0,5,"psa_tool_response_6",0,NA
"260","W10198529",2020-03-03,"Monitor","Other_Unknown",5,4,0,5,"psa_tool_response_7",4,NA
"261","W10198529",2020-03-03,"Monitor","Other_Unknown",5,4,0,5,"psa_tool_response_8",0,NA
"262","W10198529",2020-03-03,"Monitor","Other_Unknown",5,4,0,5,"psa_tool_response_9",2,NA
"263","W10198529",2020-03-03,"Monitor","Other_Unknown",5,4,0,5,"psa_tool_response_2a",0,NA
"264","W10198529",2020-03-03,"Monitor","Other_Unknown",5,4,0,5,"psa_tool_response_5a",1,NA
"265","N10198905",2020-03-05,"Monitor","Ineligible",5,4,0,5,"psa_tool_response_1",0,NA
"266","N10198905",2020-03-05,"Monitor","Ineligible",5,4,0,5,"psa_tool_response_2",0,NA
"267","N10198905",2020-03-05,"Monitor","Ineligible",5,4,0,5,"psa_tool_response_3",0,NA
"268","N10198905",2020-03-05,"Monitor","Ineligible",5,4,0,5,"psa_tool_response_4",1,NA
"269","N10198905",2020-03-05,"Monitor","Ineligible",5,4,0,5,"psa_tool_response_5",0,NA
"270","N10198905",2020-03-05,"Monitor","Ineligible",5,4,0,5,"psa_tool_response_6",0,NA
"271","N10198905",2020-03-05,"Monitor","Ineligible",5,4,0,5,"psa_tool_response_7",4,NA
"272","N10198905",2020-03-05,"Monitor","Ineligible",5,4,0,5,"psa_tool_response_8",0,NA
"273","N10198905",2020-03-05,"Monitor","Ineligible",5,4,0,5,"psa_tool_response_9",2,NA
"274","N10198905",2020-03-05,"Monitor","Ineligible",5,4,0,5,"psa_tool_response_2a",0,NA
"275","N10198905",2020-03-05,"Monitor","Ineligible",5,4,0,5,"psa_tool_response_5a",1,NA
"276","P10199019",2020-03-05,"Detain","Ineligible",3,4,1,5,"psa_tool_response_1",0,NA
"277","P10199019",2020-03-05,"Detain","Ineligible",3,4,1,5,"psa_tool_response_2",2,NA
"278","P10199019",2020-03-05,"Detain","Ineligible",3,4,1,5,"psa_tool_response_3",0,NA
"279","P10199019",2020-03-05,"Detain","Ineligible",3,4,1,5,"psa_tool_response_4",1,NA
"280","P10199019",2020-03-05,"Detain","Ineligible",3,4,1,5,"psa_tool_response_5",1,NA
"281","P10199019",2020-03-05,"Detain","Ineligible",3,4,1,5,"psa_tool_response_6",1,NA
"282","P10199019",2020-03-05,"Detain","Ineligible",3,4,1,5,"psa_tool_response_7",0,NA
"283","P10199019",2020-03-05,"Detain","Ineligible",3,4,1,5,"psa_tool_response_8",1,NA
"284","P10199019",2020-03-05,"Detain","Ineligible",3,4,1,5,"psa_tool_response_9",2,NA
"285","P10199019",2020-03-05,"Detain","Ineligible",3,4,1,5,"psa_tool_response_2a",0,NA
"286","P10199019",2020-03-05,"Detain","Ineligible",3,4,1,5,"psa_tool_response_5a",1,NA
"287","H10199462",2020-03-09,"Detain","Ineligible",2,4,1,5,"psa_tool_response_1",0,NA
"288","H10199462",2020-03-09,"Detain","Ineligible",2,4,1,5,"psa_tool_response_2",2,NA
"289","H10199462",2020-03-09,"Detain","Ineligible",2,4,1,5,"psa_tool_response_3",0,NA
"290","H10199462",2020-03-09,"Detain","Ineligible",2,4,1,5,"psa_tool_response_4",1,NA
"291","H10199462",2020-03-09,"Detain","Ineligible",2,4,1,5,"psa_tool_response_5",1,NA
"292","H10199462",2020-03-09,"Detain","Ineligible",2,4,1,5,"psa_tool_response_6",1,NA
"293","H10199462",2020-03-09,"Detain","Ineligible",2,4,1,5,"psa_tool_response_7",0,NA
"294","H10199462",2020-03-09,"Detain","Ineligible",2,4,1,5,"psa_tool_response_8",0,NA
"295","H10199462",2020-03-09,"Detain","Ineligible",2,4,1,5,"psa_tool_response_9",2,NA
"296","H10199462",2020-03-09,"Detain","Ineligible",2,4,1,5,"psa_tool_response_2a",0,NA
"297","H10199462",2020-03-09,"Detain","Ineligible",2,4,1,5,"psa_tool_response_5a",1,NA
"298","K10199589",2020-03-10,"Detain","Ineligible",5,5,0,5,"psa_tool_response_1",0,NA
"299","K10199589",2020-03-10,"Detain","Ineligible",5,5,0,5,"psa_tool_response_2",0,NA
"300","K10199589",2020-03-10,"Detain","Ineligible",5,5,0,5,"psa_tool_response_3",0,NA
"301","K10199589",2020-03-10,"Detain","Ineligible",5,5,0,5,"psa_tool_response_4",1,NA
"302","K10199589",2020-03-10,"Detain","Ineligible",5,5,0,5,"psa_tool_response_5",1,NA
"303","K10199589",2020-03-10,"Detain","Ineligible",5,5,0,5,"psa_tool_response_6",1,NA
"304","K10199589",2020-03-10,"Detain","Ineligible",5,5,0,5,"psa_tool_response_7",4,NA
"305","K10199589",2020-03-10,"Detain","Ineligible",5,5,0,5,"psa_tool_response_8",1,NA
"306","K10199589",2020-03-10,"Detain","Ineligible",5,5,0,5,"psa_tool_response_9",2,NA
"307","K10199589",2020-03-10,"Detain","Ineligible",5,5,0,5,"psa_tool_response_2a",0,NA
"308","K10199589",2020-03-10,"Detain","Ineligible",5,5,0,5,"psa_tool_response_5a",1,NA
"309","J10200277",2020-03-13,"Detain","Detain",3,3,0,3,"psa_tool_response_1",0,NA
"310","J10200277",2020-03-13,"Detain","Detain",3,3,0,3,"psa_tool_response_2",0,NA
"311","J10200277",2020-03-13,"Detain","Detain",3,3,0,3,"psa_tool_response_3",0,NA
"312","J10200277",2020-03-13,"Detain","Detain",3,3,0,3,"psa_tool_response_4",1,NA
"313","J10200277",2020-03-13,"Detain","Detain",3,3,0,3,"psa_tool_response_5",1,NA
"314","J10200277",2020-03-13,"Detain","Detain",3,3,0,3,"psa_tool_response_6",0,NA
"315","J10200277",2020-03-13,"Detain","Detain",3,3,0,3,"psa_tool_response_7",0,NA
"316","J10200277",2020-03-13,"Detain","Detain",3,3,0,3,"psa_tool_response_8",1,NA
"317","J10200277",2020-03-13,"Detain","Detain",3,3,0,3,"psa_tool_response_9",2,NA
"318","J10200277",2020-03-13,"Detain","Detain",3,3,0,3,"psa_tool_response_2a",0,NA
"319","J10200277",2020-03-13,"Detain","Detain",3,3,0,3,"psa_tool_response_5a",1,NA
"320","L10200385",2020-03-16,"Detain","Monitor",4,4,0,4,"psa_tool_response_1",0,"Medium"
"321","L10200385",2020-03-16,"Detain","Monitor",4,4,0,4,"psa_tool_response_2",0,"Medium"
"322","L10200385",2020-03-16,"Detain","Monitor",4,4,0,4,"psa_tool_response_3",0,"Medium"
"323","L10200385",2020-03-16,"Detain","Monitor",4,4,0,4,"psa_tool_response_4",0,"Medium"
"324","L10200385",2020-03-16,"Detain","Monitor",4,4,0,4,"psa_tool_response_5",1,"Medium"
"325","L10200385",2020-03-16,"Detain","Monitor",4,4,0,4,"psa_tool_response_6",1,"Medium"
"326","L10200385",2020-03-16,"Detain","Monitor",4,4,0,4,"psa_tool_response_7",2,"Medium"
"327","L10200385",2020-03-16,"Detain","Monitor",4,4,0,4,"psa_tool_response_8",0,"Medium"
"328","L10200385",2020-03-16,"Detain","Monitor",4,4,0,4,"psa_tool_response_9",2,"Medium"
"329","L10200385",2020-03-16,"Detain","Monitor",4,4,0,4,"psa_tool_response_2a",0,"Medium"
"330","L10200385",2020-03-16,"Detain","Monitor",4,4,0,4,"psa_tool_response_5a",1,"Medium"
"331","T10201027",2020-03-18,"Detain","Ineligible",3,3,0,3,"psa_tool_response_1",0,NA
"332","T10201027",2020-03-18,"Detain","Ineligible",3,3,0,3,"psa_tool_response_2",0,NA
"333","T10201027",2020-03-18,"Detain","Ineligible",3,3,0,3,"psa_tool_response_3",0,NA
"334","T10201027",2020-03-18,"Detain","Ineligible",3,3,0,3,"psa_tool_response_4",1,NA
"335","T10201027",2020-03-18,"Detain","Ineligible",3,3,0,3,"psa_tool_response_5",0,NA
"336","T10201027",2020-03-18,"Detain","Ineligible",3,3,0,3,"psa_tool_response_6",0,NA
"337","T10201027",2020-03-18,"Detain","Ineligible",3,3,0,3,"psa_tool_response_7",0,NA
"338","T10201027",2020-03-18,"Detain","Ineligible",3,3,0,3,"psa_tool_response_8",1,NA
"339","T10201027",2020-03-18,"Detain","Ineligible",3,3,0,3,"psa_tool_response_9",2,NA
"340","T10201027",2020-03-18,"Detain","Ineligible",3,3,0,3,"psa_tool_response_2a",0,NA
"341","T10201027",2020-03-18,"Detain","Ineligible",3,3,0,3,"psa_tool_response_5a",1,NA
"342","M10201239",2020-03-24,"Other_Unknown","Other_Unknown",4,5,0,5,"psa_tool_response_1",0,NA
"343","M10201239",2020-03-24,"Other_Unknown","Other_Unknown",4,5,0,5,"psa_tool_response_2",0,NA
"344","M10201239",2020-03-24,"Other_Unknown","Other_Unknown",4,5,0,5,"psa_tool_response_3",0,NA
"345","M10201239",2020-03-24,"Other_Unknown","Other_Unknown",4,5,0,5,"psa_tool_response_4",1,NA
"346","M10201239",2020-03-24,"Other_Unknown","Other_Unknown",4,5,0,5,"psa_tool_response_5",1,NA
"347","M10201239",2020-03-24,"Other_Unknown","Other_Unknown",4,5,0,5,"psa_tool_response_6",2,NA
"348","M10201239",2020-03-24,"Other_Unknown","Other_Unknown",4,5,0,5,"psa_tool_response_7",2,NA
"349","M10201239",2020-03-24,"Other_Unknown","Other_Unknown",4,5,0,5,"psa_tool_response_8",1,NA
"350","M10201239",2020-03-24,"Other_Unknown","Other_Unknown",4,5,0,5,"psa_tool_response_9",2,NA
"351","M10201239",2020-03-24,"Other_Unknown","Other_Unknown",4,5,0,5,"psa_tool_response_2a",0,NA
"352","M10201239",2020-03-24,"Other_Unknown","Other_Unknown",4,5,0,5,"psa_tool_response_5a",1,NA
"353","N10201408",2020-03-26,"Other_Unknown","Other_Unknown",2,4,0,4,"psa_tool_response_1",0,NA
"354","N10201408",2020-03-26,"Other_Unknown","Other_Unknown",2,4,0,4,"psa_tool_response_2",0,NA
"355","N10201408",2020-03-26,"Other_Unknown","Other_Unknown",2,4,0,4,"psa_tool_response_3",0,NA
"356","N10201408",2020-03-26,"Other_Unknown","Other_Unknown",2,4,0,4,"psa_tool_response_4",1,NA
"357","N10201408",2020-03-26,"Other_Unknown","Other_Unknown",2,4,0,4,"psa_tool_response_5",1,NA
"358","N10201408",2020-03-26,"Other_Unknown","Other_Unknown",2,4,0,4,"psa_tool_response_6",1,NA
"359","N10201408",2020-03-26,"Other_Unknown","Other_Unknown",2,4,0,4,"psa_tool_response_7",0,NA
"360","N10201408",2020-03-26,"Other_Unknown","Other_Unknown",2,4,0,4,"psa_tool_response_8",0,NA
"361","N10201408",2020-03-26,"Other_Unknown","Other_Unknown",2,4,0,4,"psa_tool_response_9",2,NA
"362","N10201408",2020-03-26,"Other_Unknown","Other_Unknown",2,4,0,4,"psa_tool_response_2a",0,NA
"363","N10201408",2020-03-26,"Other_Unknown","Other_Unknown",2,4,0,4,"psa_tool_response_5a",1,NA
"364","W10201857",2020-03-29,"Detain","Ineligible",6,6,0,6,"psa_tool_response_1",0,NA
"365","W10201857",2020-03-29,"Detain","Ineligible",6,6,0,6,"psa_tool_response_2",0,NA
"366","W10201857",2020-03-29,"Detain","Ineligible",6,6,0,6,"psa_tool_response_3",1,NA
"367","W10201857",2020-03-29,"Detain","Ineligible",6,6,0,6,"psa_tool_response_4",1,NA
"368","W10201857",2020-03-29,"Detain","Ineligible",6,6,0,6,"psa_tool_response_5",1,NA
"369","W10201857",2020-03-29,"Detain","Ineligible",6,6,0,6,"psa_tool_response_6",1,NA
"370","W10201857",2020-03-29,"Detain","Ineligible",6,6,0,6,"psa_tool_response_7",4,NA
"371","W10201857",2020-03-29,"Detain","Ineligible",6,6,0,6,"psa_tool_response_8",1,NA
"372","W10201857",2020-03-29,"Detain","Ineligible",6,6,0,6,"psa_tool_response_9",2,NA
"373","W10201857",2020-03-29,"Detain","Ineligible",6,6,0,6,"psa_tool_response_2a",0,NA
"374","W10201857",2020-03-29,"Detain","Ineligible",6,6,0,6,"psa_tool_response_5a",1,NA
"375","W10201871",2020-03-29,"Monitor","OR",2,3,0,3,"psa_tool_response_1",0,NA
"376","W10201871",2020-03-29,"Monitor","OR",2,3,0,3,"psa_tool_response_2",0,NA
"377","W10201871",2020-03-29,"Monitor","OR",2,3,0,3,"psa_tool_response_3",0,NA
"378","W10201871",2020-03-29,"Monitor","OR",2,3,0,3,"psa_tool_response_4",1,NA
"379","W10201871",2020-03-29,"Monitor","OR",2,3,0,3,"psa_tool_response_5",1,NA
"380","W10201871",2020-03-29,"Monitor","OR",2,3,0,3,"psa_tool_response_6",0,NA
"381","W10201871",2020-03-29,"Monitor","OR",2,3,0,3,"psa_tool_response_7",0,NA
"382","W10201871",2020-03-29,"Monitor","OR",2,3,0,3,"psa_tool_response_8",0,NA
"383","W10201871",2020-03-29,"Monitor","OR",2,3,0,3,"psa_tool_response_9",2,NA
"384","W10201871",2020-03-29,"Monitor","OR",2,3,0,3,"psa_tool_response_2a",0,NA
"385","W10201871",2020-03-29,"Monitor","OR",2,3,0,3,"psa_tool_response_5a",1,NA
"386","U10202377",2020-04-04,"Monitor","Other_Unknown",6,6,0,6,"psa_tool_response_1",0,NA
"387","U10202377",2020-04-04,"Monitor","Other_Unknown",6,6,0,6,"psa_tool_response_2",0,NA
"388","U10202377",2020-04-04,"Monitor","Other_Unknown",6,6,0,6,"psa_tool_response_3",1,NA
"389","U10202377",2020-04-04,"Monitor","Other_Unknown",6,6,0,6,"psa_tool_response_4",1,NA
"390","U10202377",2020-04-04,"Monitor","Other_Unknown",6,6,0,6,"psa_tool_response_5",1,NA
"391","U10202377",2020-04-04,"Monitor","Other_Unknown",6,6,0,6,"psa_tool_response_6",1,NA
"392","U10202377",2020-04-04,"Monitor","Other_Unknown",6,6,0,6,"psa_tool_response_7",4,NA
"393","U10202377",2020-04-04,"Monitor","Other_Unknown",6,6,0,6,"psa_tool_response_8",1,NA
"394","U10202377",2020-04-04,"Monitor","Other_Unknown",6,6,0,6,"psa_tool_response_9",2,NA
"395","U10202377",2020-04-04,"Monitor","Other_Unknown",6,6,0,6,"psa_tool_response_2a",0,NA
"396","U10202377",2020-04-04,"Monitor","Other_Unknown",6,6,0,6,"psa_tool_response_5a",1,NA
"397","O10202522",2020-04-07,"Monitor","OR",3,3,0,3,"psa_tool_response_1",0,NA
"398","O10202522",2020-04-07,"Monitor","OR",3,3,0,3,"psa_tool_response_2",0,NA
"399","O10202522",2020-04-07,"Monitor","OR",3,3,0,3,"psa_tool_response_3",0,NA
"400","O10202522",2020-04-07,"Monitor","OR",3,3,0,3,"psa_tool_response_4",1,NA
"401","O10202522",2020-04-07,"Monitor","OR",3,3,0,3,"psa_tool_response_5",1,NA
"402","O10202522",2020-04-07,"Monitor","OR",3,3,0,3,"psa_tool_response_6",0,NA
"403","O10202522",2020-04-07,"Monitor","OR",3,3,0,3,"psa_tool_response_7",0,NA
"404","O10202522",2020-04-07,"Monitor","OR",3,3,0,3,"psa_tool_response_8",1,NA
"405","O10202522",2020-04-07,"Monitor","OR",3,3,0,3,"psa_tool_response_9",2,NA
"406","O10202522",2020-04-07,"Monitor","OR",3,3,0,3,"psa_tool_response_2a",0,NA
"407","O10202522",2020-04-07,"Monitor","OR",3,3,0,3,"psa_tool_response_5a",1,NA
"408","T10202744",2020-04-09,"Detain","Detain",3,6,1,6,"psa_tool_response_1",0,NA
"409","T10202744",2020-04-09,"Detain","Detain",3,6,1,6,"psa_tool_response_2",2,NA
"410","T10202744",2020-04-09,"Detain","Detain",3,6,1,6,"psa_tool_response_3",1,NA
"411","T10202744",2020-04-09,"Detain","Detain",3,6,1,6,"psa_tool_response_4",1,NA
"412","T10202744",2020-04-09,"Detain","Detain",3,6,1,6,"psa_tool_response_5",1,NA
"413","T10202744",2020-04-09,"Detain","Detain",3,6,1,6,"psa_tool_response_6",2,NA
"414","T10202744",2020-04-09,"Detain","Detain",3,6,1,6,"psa_tool_response_7",0,NA
"415","T10202744",2020-04-09,"Detain","Detain",3,6,1,6,"psa_tool_response_8",0,NA
"416","T10202744",2020-04-09,"Detain","Detain",3,6,1,6,"psa_tool_response_9",2,NA
"417","T10202744",2020-04-09,"Detain","Detain",3,6,1,6,"psa_tool_response_2a",0,NA
"418","T10202744",2020-04-09,"Detain","Detain",3,6,1,6,"psa_tool_response_5a",1,NA
"419","T10202749",2020-04-09,"Detain","Ineligible",3,3,0,3,"psa_tool_response_1",2,NA
"420","T10202749",2020-04-09,"Detain","Ineligible",3,3,0,3,"psa_tool_response_2",0,NA
"421","T10202749",2020-04-09,"Detain","Ineligible",3,3,0,3,"psa_tool_response_3",0,NA
"422","T10202749",2020-04-09,"Detain","Ineligible",3,3,0,3,"psa_tool_response_4",0,NA
"423","T10202749",2020-04-09,"Detain","Ineligible",3,3,0,3,"psa_tool_response_5",0,NA
"424","T10202749",2020-04-09,"Detain","Ineligible",3,3,0,3,"psa_tool_response_6",0,NA
"425","T10202749",2020-04-09,"Detain","Ineligible",3,3,0,3,"psa_tool_response_7",2,NA
"426","T10202749",2020-04-09,"Detain","Ineligible",3,3,0,3,"psa_tool_response_8",0,NA
"427","T10202749",2020-04-09,"Detain","Ineligible",3,3,0,3,"psa_tool_response_9",0,NA
"428","T10202749",2020-04-09,"Detain","Ineligible",3,3,0,3,"psa_tool_response_2a",0,NA
"429","T10202749",2020-04-09,"Detain","Ineligible",3,3,0,3,"psa_tool_response_5a",0,NA
"430","J10203473",2020-04-17,"Detain","Detain",4,3,0,4,"psa_tool_response_1",0,NA
"431","J10203473",2020-04-17,"Detain","Detain",4,3,0,4,"psa_tool_response_2",0,NA
"432","J10203473",2020-04-17,"Detain","Detain",4,3,0,4,"psa_tool_response_3",0,NA
"433","J10203473",2020-04-17,"Detain","Detain",4,3,0,4,"psa_tool_response_4",0,NA
"434","J10203473",2020-04-17,"Detain","Detain",4,3,0,4,"psa_tool_response_5",1,NA
"435","J10203473",2020-04-17,"Detain","Detain",4,3,0,4,"psa_tool_response_6",0,NA
"436","J10203473",2020-04-17,"Detain","Detain",4,3,0,4,"psa_tool_response_7",2,NA
"437","J10203473",2020-04-17,"Detain","Detain",4,3,0,4,"psa_tool_response_8",0,NA
"438","J10203473",2020-04-17,"Detain","Detain",4,3,0,4,"psa_tool_response_9",2,NA
"439","J10203473",2020-04-17,"Detain","Detain",4,3,0,4,"psa_tool_response_2a",0,NA
"440","J10203473",2020-04-17,"Detain","Detain",4,3,0,4,"psa_tool_response_5a",1,NA
"441","R10204129",2020-04-25,"Detain","Detain",5,5,0,5,"psa_tool_response_1",0,NA
"442","R10204129",2020-04-25,"Detain","Detain",5,5,0,5,"psa_tool_response_2",0,NA
"443","R10204129",2020-04-25,"Detain","Detain",5,5,0,5,"psa_tool_response_3",1,NA
"444","R10204129",2020-04-25,"Detain","Detain",5,5,0,5,"psa_tool_response_4",1,NA
"445","R10204129",2020-04-25,"Detain","Detain",5,5,0,5,"psa_tool_response_5",0,NA
"446","R10204129",2020-04-25,"Detain","Detain",5,5,0,5,"psa_tool_response_6",1,NA
"447","R10204129",2020-04-25,"Detain","Detain",5,5,0,5,"psa_tool_response_7",2,NA
"448","R10204129",2020-04-25,"Detain","Detain",5,5,0,5,"psa_tool_response_8",1,NA
"449","R10204129",2020-04-25,"Detain","Detain",5,5,0,5,"psa_tool_response_9",2,NA
"450","R10204129",2020-04-25,"Detain","Detain",5,5,0,5,"psa_tool_response_2a",0,NA
"451","R10204129",2020-04-25,"Detain","Detain",5,5,0,5,"psa_tool_response_5a",1,NA
"452","A10204144",2020-04-26,"Detain","Ineligible",1,1,0,1,"psa_tool_response_1",0,NA
"453","A10204144",2020-04-26,"Detain","Ineligible",1,1,0,1,"psa_tool_response_2",2,NA
"454","A10204144",2020-04-26,"Detain","Ineligible",1,1,0,1,"psa_tool_response_3",0,NA
"455","A10204144",2020-04-26,"Detain","Ineligible",1,1,0,1,"psa_tool_response_4",0,NA
"456","A10204144",2020-04-26,"Detain","Ineligible",1,1,0,1,"psa_tool_response_5",0,NA
"457","A10204144",2020-04-26,"Detain","Ineligible",1,1,0,1,"psa_tool_response_6",0,NA
"458","A10204144",2020-04-26,"Detain","Ineligible",1,1,0,1,"psa_tool_response_7",0,NA
"459","A10204144",2020-04-26,"Detain","Ineligible",1,1,0,1,"psa_tool_response_8",0,NA
"460","A10204144",2020-04-26,"Detain","Ineligible",1,1,0,1,"psa_tool_response_9",0,NA
"461","A10204144",2020-04-26,"Detain","Ineligible",1,1,0,1,"psa_tool_response_2a",0,NA
"462","A10204144",2020-04-26,"Detain","Ineligible",1,1,0,1,"psa_tool_response_5a",0,NA
"463","S10204498",2020-04-29,"Detain","Detain",2,2,0,2,"psa_tool_response_1",0,NA
"464","S10204498",2020-04-29,"Detain","Detain",2,2,0,2,"psa_tool_response_2",2,NA
"465","S10204498",2020-04-29,"Detain","Detain",2,2,0,2,"psa_tool_response_3",0,NA
"466","S10204498",2020-04-29,"Detain","Detain",2,2,0,2,"psa_tool_response_4",1,NA
"467","S10204498",2020-04-29,"Detain","Detain",2,2,0,2,"psa_tool_response_5",1,NA
"468","S10204498",2020-04-29,"Detain","Detain",2,2,0,2,"psa_tool_response_6",0,NA
"469","S10204498",2020-04-29,"Detain","Detain",2,2,0,2,"psa_tool_response_7",0,NA
"470","S10204498",2020-04-29,"Detain","Detain",2,2,0,2,"psa_tool_response_8",0,NA
"471","S10204498",2020-04-29,"Detain","Detain",2,2,0,2,"psa_tool_response_9",0,NA
"472","S10204498",2020-04-29,"Detain","Detain",2,2,0,2,"psa_tool_response_2a",0,NA
"473","S10204498",2020-04-29,"Detain","Detain",2,2,0,2,"psa_tool_response_5a",1,NA
"474","W10204505",2020-04-29,"Other_Unknown","Other_Unknown",2,3,1,4,"psa_tool_response_1",0,NA
"475","W10204505",2020-04-29,"Other_Unknown","Other_Unknown",2,3,1,4,"psa_tool_response_2",2,NA
"476","W10204505",2020-04-29,"Other_Unknown","Other_Unknown",2,3,1,4,"psa_tool_response_3",0,NA
"477","W10204505",2020-04-29,"Other_Unknown","Other_Unknown",2,3,1,4,"psa_tool_response_4",0,NA
"478","W10204505",2020-04-29,"Other_Unknown","Other_Unknown",2,3,1,4,"psa_tool_response_5",1,NA
"479","W10204505",2020-04-29,"Other_Unknown","Other_Unknown",2,3,1,4,"psa_tool_response_6",1,NA
"480","W10204505",2020-04-29,"Other_Unknown","Other_Unknown",2,3,1,4,"psa_tool_response_7",0,NA
"481","W10204505",2020-04-29,"Other_Unknown","Other_Unknown",2,3,1,4,"psa_tool_response_8",0,NA
"482","W10204505",2020-04-29,"Other_Unknown","Other_Unknown",2,3,1,4,"psa_tool_response_9",2,NA
"483","W10204505",2020-04-29,"Other_Unknown","Other_Unknown",2,3,1,4,"psa_tool_response_2a",0,NA
"484","W10204505",2020-04-29,"Other_Unknown","Other_Unknown",2,3,1,4,"psa_tool_response_5a",1,NA
"485","W10204550",2020-04-30,"Detain","Detain",2,3,0,3,"psa_tool_response_1",0,NA
"486","W10204550",2020-04-30,"Detain","Detain",2,3,0,3,"psa_tool_response_2",0,NA
"487","W10204550",2020-04-30,"Detain","Detain",2,3,0,3,"psa_tool_response_3",0,NA
"488","W10204550",2020-04-30,"Detain","Detain",2,3,0,3,"psa_tool_response_4",0,NA
"489","W10204550",2020-04-30,"Detain","Detain",2,3,0,3,"psa_tool_response_5",1,NA
"490","W10204550",2020-04-30,"Detain","Detain",2,3,0,3,"psa_tool_response_6",1,NA
"491","W10204550",2020-04-30,"Detain","Detain",2,3,0,3,"psa_tool_response_7",0,NA
"492","W10204550",2020-04-30,"Detain","Detain",2,3,0,3,"psa_tool_response_8",0,NA
"493","W10204550",2020-04-30,"Detain","Detain",2,3,0,3,"psa_tool_response_9",2,NA
"494","W10204550",2020-04-30,"Detain","Detain",2,3,0,3,"psa_tool_response_2a",0,NA
"495","W10204550",2020-04-30,"Detain","Detain",2,3,0,3,"psa_tool_response_5a",1,NA
"496","Z10204576",2020-05-06,"Other_Unknown","Other_Unknown",3,4,0,4,"psa_tool_response_1",0,NA
"497","Z10204576",2020-05-06,"Other_Unknown","Other_Unknown",3,4,0,4,"psa_tool_response_2",0,NA
"498","Z10204576",2020-05-06,"Other_Unknown","Other_Unknown",3,4,0,4,"psa_tool_response_3",0,NA
"499","Z10204576",2020-05-06,"Other_Unknown","Other_Unknown",3,4,0,4,"psa_tool_response_4",1,NA
"500","Z10204576",2020-05-06,"Other_Unknown","Other_Unknown",3,4,0,4,"psa_tool_response_5",1,NA
"501","Z10204576",2020-05-06,"Other_Unknown","Other_Unknown",3,4,0,4,"psa_tool_response_6",1,NA
"502","Z10204576",2020-05-06,"Other_Unknown","Other_Unknown",3,4,0,4,"psa_tool_response_7",0,NA
"503","Z10204576",2020-05-06,"Other_Unknown","Other_Unknown",3,4,0,4,"psa_tool_response_8",1,NA
"504","Z10204576",2020-05-06,"Other_Unknown","Other_Unknown",3,4,0,4,"psa_tool_response_9",2,NA
"505","Z10204576",2020-05-06,"Other_Unknown","Other_Unknown",3,4,0,4,"psa_tool_response_2a",0,NA
"506","Z10204576",2020-05-06,"Other_Unknown","Other_Unknown",3,4,0,4,"psa_tool_response_5a",1,NA
"507","W10204724",2020-05-03,"Other_Unknown","Other_Unknown",3,4,0,4,"psa_tool_response_1",0,NA
"508","W10204724",2020-05-03,"Other_Unknown","Other_Unknown",3,4,0,4,"psa_tool_response_2",0,NA
"509","W10204724",2020-05-03,"Other_Unknown","Other_Unknown",3,4,0,4,"psa_tool_response_3",0,NA
"510","W10204724",2020-05-03,"Other_Unknown","Other_Unknown",3,4,0,4,"psa_tool_response_4",1,NA
"511","W10204724",2020-05-03,"Other_Unknown","Other_Unknown",3,4,0,4,"psa_tool_response_5",1,NA
"512","W10204724",2020-05-03,"Other_Unknown","Other_Unknown",3,4,0,4,"psa_tool_response_6",2,NA
"513","W10204724",2020-05-03,"Other_Unknown","Other_Unknown",3,4,0,4,"psa_tool_response_7",0,NA
"514","W10204724",2020-05-03,"Other_Unknown","Other_Unknown",3,4,0,4,"psa_tool_response_8",1,NA
"515","W10204724",2020-05-03,"Other_Unknown","Other_Unknown",3,4,0,4,"psa_tool_response_9",2,NA
"516","W10204724",2020-05-03,"Other_Unknown","Other_Unknown",3,4,0,4,"psa_tool_response_2a",0,NA
"517","W10204724",2020-05-03,"Other_Unknown","Other_Unknown",3,4,0,4,"psa_tool_response_5a",1,NA
"518","K10204945",2020-05-05,"Detain","Detain",2,4,1,5,"psa_tool_response_1",0,NA
"519","K10204945",2020-05-05,"Detain","Detain",2,4,1,5,"psa_tool_response_2",2,NA
"520","K10204945",2020-05-05,"Detain","Detain",2,4,1,5,"psa_tool_response_3",0,NA
"521","K10204945",2020-05-05,"Detain","Detain",2,4,1,5,"psa_tool_response_4",1,NA
"522","K10204945",2020-05-05,"Detain","Detain",2,4,1,5,"psa_tool_response_5",1,NA
"523","K10204945",2020-05-05,"Detain","Detain",2,4,1,5,"psa_tool_response_6",1,NA
"524","K10204945",2020-05-05,"Detain","Detain",2,4,1,5,"psa_tool_response_7",0,NA
"525","K10204945",2020-05-05,"Detain","Detain",2,4,1,5,"psa_tool_response_8",0,NA
"526","K10204945",2020-05-05,"Detain","Detain",2,4,1,5,"psa_tool_response_9",2,NA
"527","K10204945",2020-05-05,"Detain","Detain",2,4,1,5,"psa_tool_response_2a",0,NA
"528","K10204945",2020-05-05,"Detain","Detain",2,4,1,5,"psa_tool_response_5a",1,NA
"529","Z10205212",2020-05-08,"Detain","Ineligible",2,3,0,3,"psa_tool_response_1",0,NA
